age,sex,key
25,0,9517783
25,1,9517931
48,1,9518084
26,1,9518084
50,0,9518084
44,1,9518113
21,0,9518113
45,0,9518113
71,1,9518261
31,0,9518267
44,1,9518291
45,0,9518291
21,1,9518291
75,1,9518491
28,1,9518491
10,0,9518491
77,1,9518797
79,0,9518797
41,0,9519639
40,1,9519639
68,1,9519639
20,0,9519639
21,1,9519639
71,0,9519639
1,0,9520064
31,1,9520064
35,0,9520064
0,1,9520064
54,0,9520090
33,1,9520090
52,1,9520090
31,1,9520095
4,0,9520095
32,0,9520095
10,0,9520095
8,1,9520095
57,1,9520390
87,0,9520390
81,1,9520390
50,1,9520479
54,0,9520479
23,0,9520486
63,1,9520486
65,0,9520486
62,0,9520749
60,1,9520749
18,1,9520771
41,0,9520771
41,1,9520771
3,1,9520771
46,1,9520875
46,0,9520875
22,1,9520875
24,0,9520875
29,1,9521130
44,1,9521267
47,0,9521267
74,0,9521267
59,0,9521441
91,1,9521441
53,1,9521441
29,1,9521441
17,0,9521472
38,1,9521472
10,1,9521472
38,0,9521472
33,0,9521624
75,1,9521624
75,0,9521770
79,1,9521798
31,0,9521798
30,1,9521798
40,0,9521849
32,1,9521849
28,1,9522050
2,0,9522050
32,0,9522050
75,1,9522376
37,1,9522514
81,1,9522514
67,0,9522746
64,1,9522746
44,1,9522821
17,1,9522821
21,1,9522828
27,0,9522845
73,1,9523203
74,0,9523203
52,0,9523253
49,1,9523253
27,0,9523253
50,0,9523327
44,1,9523327
25,1,9523327
33,0,9523389
31,1,9523389
58,0,9523598
55,1,9523598
41,0,9523716
88,1,9523756
55,1,9524341
46,0,9524492
11,1,9524492
47,1,9524492
75,1,9524902
55,0,9525342
54,1,9525342
29,0,9525539
37,1,9525578
52,0,9525578
31,1,9525885
33,0,9525885
9,0,9525885
50,1,9525926
84,1,9526192
49,0,9526931
26,0,9526931
24,0,9526931
44,1,9526931
73,1,9526931
20,0,9526962
48,0,9526962
46,1,9526962
22,1,9526989
47,0,9526989
15,0,9526989
43,1,9526989
47,1,9527149
49,0,9527149
79,0,9527251
76,1,9527251
47,1,9527280
53,0,9527280
4,0,9527280
59,1,9527319
51,0,9527570
16,1,9528047
11,1,9528047
38,1,9528047
44,0,9528047
57,1,9528158
62,1,9528213
68,0,9528213
53,0,9528283
49,1,9528283
60,1,9528690
25,0,9528690
58,0,9528690
88,1,9528690
0,0,9528708
54,0,9528708
32,0,9528708
30,1,9528708
55,1,9528708
3,1,9528762
35,1,9528762
2,1,9528762
35,0,9528762
43,1,9528764
45,0,9528764
24,1,9528764
19,0,9528764
4,0,9529196
31,1,9529196
30,0,9529196
7,0,9529196
52,1,9529247
67,1,9529433
40,0,9529433
77,0,9529433
76,0,9529490
71,1,9529490
58,0,9529643
51,1,9529643
21,0,9530047
23,1,9530047
2,1,9530047
48,0,9530047
48,1,9530047
62,0,9530197
52,1,9530197
28,1,9530197
71,1,9530432
39,0,9530432
77,0,9530600
74,1,9530600
32,0,9530721
2,0,9530721
31,1,9530721
5,1,9530721
58,1,9530847
58,0,9530847
31,1,9531049
44,0,9531263
20,0,9531263
22,1,9531263
65,1,9531443
68,1,9531465
75,0,9531684
51,0,9531684
48,1,9531684
73,1,9531684
63,0,9531684
17,1,9531684
23,0,9531702
51,0,9531702
20,1,9531702
44,1,9531702
83,1,9531717
33,1,9531717
31,1,9531879
64,0,9531879
65,1,9531879
35,0,9531879
24,0,9531948
22,1,9531948
61,0,9531958
22,1,9531992
59,0,9531992
22,1,9531992
3,1,9532071
30,1,9532071
6,0,9532071
7,0,9532071
16,1,9532071
55,1,9532071
61,0,9532071
42,0,9532752
43,1,9532752
21,0,9532752
7,0,9532752
23,0,9532752
64,1,9532752
74,0,9532777
73,1,9532777
28,1,9533733
30,0,9533733
39,1,9534128
41,0,9534128
18,0,9534128
15,1,9534128
62,0,9534128
49,0,9534370
48,1,9534370
25,0,9534370
17,1,9535276
19,0,9535276
43,0,9535276
3,0,9535276
40,1,9535276
69,0,9535439
20,1,9535600
46,0,9535600
42,1,9535600
21,0,9535600
18,0,9535779
10,0,9535779
41,1,9535779
57,0,9535779
34,0,9535782
29,1,9535782
4,0,9535782
22,1,9535969
0,0,9535969
25,0,9535969
72,0,9536004
69,1,9536004
17,0,9536353
58,0,9536353
59,1,9536353
63,0,9536360
64,1,9536360
55,1,9536390
24,0,9536390
51,0,9536390
66,0,9536401
5,0,9536401
63,1,9536401
31,0,9536401
31,1,9536401
16,1,9536469
31,0,9536501
42,1,9536631
42,0,9536631
76,1,9536631
9,1,9536631
3,1,9536631
69,1,9536755
72,0,9536755
31,1,9536936
60,1,9537131
23,1,9537331
25,0,9537331
48,1,9537331
51,0,9537331
65,0,9537402
50,1,9537402
67,1,9537516
26,0,9537540
52,1,9538059
57,0,9538059
43,0,9538529
42,1,9538529
17,0,9538529
19,1,9538529
49,0,9539368
48,0,9539419
56,1,9539463
58,0,9539463
68,1,9539532
33,0,9539625
39,0,9539722
40,1,9539722
19,1,9539722
20,1,9539722
75,1,9539772
41,1,9540010
17,0,9540010
15,1,9540010
44,1,9540044
23,0,9540044
49,0,9540044
22,0,9540044
23,0,9540192
45,1,9540192
24,0,9540192
45,0,9540192
44,0,9540388
55,1,9540523
67,0,9540523
28,0,9540523
58,0,9540592
5,1,9540665
30,0,9540665
29,1,9540665
11,0,9540665
29,1,9540684
11,0,9540684
32,0,9540684
3,0,9540684
6,0,9540684
67,1,9540723
21,0,9540750
19,1,9540887
42,0,9540887
70,1,9540887
69,0,9540887
39,1,9540887
16,0,9540887
70,0,9540898
44,0,9540898
66,1,9540898
40,0,9540898
29,0,9540979
20,1,9540979
54,0,9541028
64,1,9541028
56,0,9541146
57,1,9541146
30,1,9541146
27,0,9541146
48,1,9541155
23,0,9541155
50,0,9541155
20,1,9541155
48,1,9541424
22,0,9541424
7,1,9541424
42,0,9541424
81,1,9541489
49,1,9541499
23,1,9541499
22,0,9541545
48,1,9541545
19,1,9541545
45,0,9541545
21,0,9541545
53,0,9541684
50,1,9541684
2,0,9542033
29,0,9542033
30,1,9542033
32,1,9542048
15,0,9542048
17,1,9542147
37,1,9542147
0,1,9542180
29,1,9542180
32,0,9542180
30,1,9542264
29,0,9542264
21,1,9542382
46,0,9542382
83,1,9542423
62,1,9542804
74,0,9542806
21,0,9542806
47,0,9542806
70,1,9542806
42,1,9542806
17,1,9542806
12,1,9542806
67,1,9543432
34,1,9543649
33,0,9543649
0,0,9543649
78,1,9543751
43,1,9543751
5,0,9543751
33,0,9543779
3,0,9543779
34,1,9543779
7,1,9543779
21,1,9543829
52,0,9543829
50,1,9543829
26,1,9543935
22,0,9543935
50,0,9543935
21,0,9543935
24,1,9543935
55,0,9544005
54,1,9544005
61,1,9544159
34,1,9544159
31,0,9544159
62,0,9544159
0,1,9544159
55,0,9544448
29,0,9544448
69,0,9544902
67,1,9544902
24,0,9544983
58,0,9544983
51,1,9544983
18,0,9544983
26,0,9544983
56,1,9545285
60,0,9545285
31,0,9545348
3,0,9545348
29,1,9545348
0,1,9545556
3,0,9545556
32,0,9545556
26,1,9545556
61,1,9545556
41,1,9545689
26,0,9545689
22,0,9545689
9,1,9545689
3,0,9545689
16,1,9545689
77,1,9545763
44,0,9545763
34,1,9545847
0,0,9545847
33,0,9545847
14,1,9545847
51,1,9545894
36,0,9545926
29,1,9545926
64,0,9545976
66,1,9545976
84,1,9546094
29,0,9546200
21,0,9546236
51,0,9546236
44,1,9546236
25,0,9546236
66,1,9546236
24,0,9546261
17,1,9546261
45,1,9546261
22,0,9546261
78,1,9546261
47,0,9546261
46,0,9546402
66,1,9546615
42,0,9546615
37,1,9546672
66,1,9546745
85,1,9546836
50,0,9546861
84,1,9546861
25,0,9546861
27,0,9546861
46,1,9546861
1,1,9546881
83,1,9546881
34,0,9546881
35,1,9546881
30,1,9547083
54,1,9547104
52,0,9547314
75,0,9547554
72,1,9547554
54,1,9548080
66,0,9548309
59,1,9548309
37,0,9548309
31,0,9548309
45,0,9548516
49,0,9548772
56,1,9548883
28,1,9548883
41,1,9549156
18,1,9549156
9,1,9549156
20,1,9549156
43,0,9549156
9,1,9549156
26,1,9549312
51,0,9549312
52,1,9549312
46,1,9549690
57,0,9549690
24,0,9549725
48,0,9549725
23,0,9549725
44,1,9549725
18,1,9549725
74,1,9549969
78,0,9549969
46,1,9550209
50,0,9550209
26,0,9550209
40,0,9550217
15,1,9550217
38,1,9550217
66,1,9550416
40,0,9550416
15,0,9550416
68,0,9550416
31,1,9550447
32,0,9550447
45,0,9550691
74,0,9550727
37,1,9550895
62,0,9550895
61,1,9550895
26,0,9550922
49,1,9550922
51,0,9550922
37,1,9550945
12,0,9550945
9,0,9550945
32,0,9550945
38,0,9550945
59,1,9551013
33,1,9551013
84,1,9551013
9,0,9551013
13,1,9551013
59,0,9551013
26,1,9551174
44,1,9551174
69,1,9551174
75,1,9551849
61,1,9551973
45,1,9552114
17,1,9552114
51,0,9552114
59,1,9552409
55,0,9552425
54,1,9552425
17,0,9552516
42,0,9552516
40,1,9552516
17,1,9552516
74,1,9552577
40,1,9552577
53,1,9552755
57,0,9552755
66,0,9552841
73,0,9552961
50,0,9552961
73,1,9552961
73,0,9553252
71,1,9553252
31,0,9553320
70,0,9553320
17,1,9553320
5,1,9553320
38,1,9553320
15,0,9553397
44,0,9553397
40,1,9553397
44,0,9553503
45,1,9553503
14,1,9553503
7,0,9553503
64,1,9553721
49,0,9553763
28,0,9553789
11,0,9553794
56,0,9553794
57,1,9553794
38,0,9553794
53,0,9553820
43,1,9553888
43,0,9553888
17,0,9553888
23,0,9553888
47,0,9554017
42,1,9554017
22,1,9554017
50,1,9554165
49,0,9554180
27,1,9554180
53,1,9554180
58,0,9554212
72,1,9554526
74,0,9554526
24,1,9554526
43,1,9554526
48,0,9554526
62,1,9554532
52,0,9554895
53,0,9554895
66,1,9555531
18,1,9555531
69,0,9555531
39,1,9555531
43,0,9555686
53,0,9555801
53,1,9555801
0,1,9555936
34,0,9555936
34,1,9555936
46,0,9556685
46,1,9556685
24,1,9556685
21,0,9556685
85,1,9556763
65,1,9556819
66,0,9556819
41,1,9556966
19,0,9556966
20,1,9556966
44,0,9557058
48,1,9557058
21,0,9557058
61,0,9557291
57,1,9557291
22,0,9557327
24,1,9557327
42,1,9557327
42,0,9557593
64,0,9557643
44,0,9557671
55,1,9557671
8,0,9558001
36,0,9558001
29,1,9558001
1,0,9558001
5,0,9558001
64,1,9558008
65,0,9558008
66,1,9558030
45,1,9558703
23,1,9558703
39,0,9558703
32,0,9559368
61,1,9559368
40,0,9559413
53,1,9559413
30,0,9559413
39,1,9559423
14,0,9559423
41,0,9559423
16,1,9559423
77,0,9559561
51,0,9559561
68,1,9559577
68,0,9559577
41,0,9560140
16,0,9560140
19,1,9560140
40,1,9560140
26,0,9560322
58,1,9560397
25,1,9560397
70,0,9560427
17,1,9560427
44,0,9560427
68,1,9560427
39,1,9560427
15,1,9560427
17,0,9560763
5,0,9560763
59,0,9560917
29,0,9561167
28,1,9561167
3,1,9561167
31,0,9561796
73,1,9561819
52,0,9561925
51,1,9561925
30,0,9562003
50,1,9562217
55,1,9562599
60,0,9562599
62,0,9562619
59,1,9562619
53,0,9562686
50,1,9562686
13,0,9562686
56,0,9562976
58,1,9562976
31,1,9562976
28,0,9563028
25,1,9563028
79,1,9563079
12,1,9563079
2,1,9563212
22,1,9563212
55,1,9563261
80,1,9563261
56,1,9563463
20,1,9563684
50,1,9563785
50,0,9563785
20,0,9563818
49,0,9563818
45,1,9563818
50,0,9563896
48,1,9563896
32,1,9564055
32,0,9564055
38,0,9564204
15,1,9564204
39,1,9564204
20,0,9564204
38,0,9564284
63,1,9564555
18,0,9564681
48,1,9564681
17,0,9564681
15,1,9564777
42,1,9564777
46,0,9564777
47,0,9564844
61,1,9565338
69,0,9565338
56,0,9565402
27,0,9565723
66,0,9565824
62,1,9565824
62,1,9565875
64,0,9565875
32,0,9565875
20,0,9565882
18,1,9565882
46,0,9565882
43,1,9565882
29,1,9566143
52,1,9566143
31,0,9566317
71,0,9566343
69,1,9566343
48,0,9566403
45,1,9566403
24,0,9566403
65,1,9566814
19,1,9566814
39,1,9566814
62,1,9566832
29,1,9566832
0,1,9566832
36,0,9566832
62,0,9566832
33,1,9566848
3,0,9566848
0,1,9566848
29,0,9566848
24,0,9566897
54,0,9566897
53,1,9566897
29,1,9567281
0,0,9567281
60,1,9567281
30,0,9567281
59,1,9567445
34,0,9567445
32,0,9567445
59,0,9567778
53,1,9567778
68,0,9568370
65,1,9568370
70,1,9568469
74,1,9568521
72,0,9568521
88,1,9568608
33,1,9568727
4,0,9568727
32,0,9568727
4,1,9568727
7,0,9568727
50,1,9569156
6,1,9569156
31,0,9569156
1,1,9569156
29,1,9569156
79,1,9569255
85,0,9569255
34,1,9569321
62,1,9569321
65,1,9569405
3,1,9569602
8,0,9569602
34,1,9569602
34,0,9569602
66,1,9569770
65,0,9569975
64,1,9569975
45,1,9570142
51,0,9570142
28,1,9570142
55,0,9570295
41,1,9570295
17,1,9570295
12,1,9570295
20,1,9570295
44,0,9570625
40,1,9570625
17,1,9570625
21,0,9570625
11,1,9570838
31,1,9570838
36,1,9570843
37,0,9570843
28,0,9570990
47,1,9570990
26,0,9570990
53,0,9570990
18,0,9570990
57,1,9571033
81,1,9571407
51,0,9571679
51,1,9571679
25,0,9571723
26,1,9571723
50,1,9571723
34,1,9571731
6,1,9571731
1,1,9571731
34,0,9571731
50,0,9571827
47,1,9571827
24,1,9571827
17,0,9571827
20,0,9571827
13,1,9571863
43,0,9571863
14,1,9571863
39,1,9571863
3,1,9572105
81,1,9572105
34,1,9572105
36,0,9572105
24,1,9572140
49,0,9572140
45,1,9572140
22,1,9572140
76,1,9572140
63,0,9572558
65,1,9572558
59,1,9572726
62,0,9572726
88,1,9572726
60,1,9573115
75,0,9573288
67,1,9573288
44,1,9573419
22,0,9573419
48,0,9573419
17,0,9573419
43,0,9573666
18,1,9573666
17,0,9573666
39,1,9573666
48,0,9573752
16,0,9573752
48,1,9573752
70,1,9574513
52,0,9574717
47,1,9574717
26,0,9574717
79,1,9574717
64,1,9575012
66,0,9575012
70,1,9575143
72,0,9575143
46,0,9575262
45,1,9575262
64,0,9575330
41,1,9575330
15,1,9575330
35,0,9575330
39,1,9575636
20,0,9575636
42,1,9575795
19,1,9575795
44,0,9575795
20,0,9575795
17,1,9575911
47,1,9575911
64,0,9575919
13,0,9575934
29,0,9575934
47,1,9575934
58,0,9575934
5,0,9575934
31,1,9575934
12,0,9575943
36,1,9575943
39,0,9575943
17,0,9575943
0,0,9575943
38,1,9576227
17,0,9576227
39,0,9576227
14,0,9576227
17,0,9576437
46,0,9576437
83,1,9576437
10,0,9576437
37,1,9576437
0,1,9576437
37,1,9576487
7,1,9576487
44,0,9576487
3,0,9576487
72,0,9576542
70,1,9576542
14,1,9576747
5,0,9576747
53,1,9576747
46,0,9576826
35,0,9576826
49,1,9576826
53,1,9576919
77,0,9576919
65,0,9576919
26,0,9576998
55,1,9576998
42,0,9577321
35,1,9577328
54,0,9577473
53,1,9577473
28,0,9577578
59,1,9577578
13,1,9577578
58,0,9577578
22,1,9577578
1,1,9577578
6,1,9577578
25,0,9577578
34,1,9577578
62,1,9577733
61,0,9577733
44,1,9577858
23,0,9577858
2,0,9577858
20,1,9577858
67,0,9577933
25,1,9577933
45,0,9578341
11,1,9578341
14,0,9578341
38,1,9578341
43,0,9578530
37,1,9578530
8,0,9578530
11,0,9578530
55,1,9578601
63,0,9578601
82,1,9578601
30,1,9578601
32,1,9578927
55,1,9578927
7,1,9578927
35,0,9578927
3,1,9578927
0,1,9578927
26,1,9578927
56,0,9578927
45,0,9578943
89,1,9578943
73,0,9579028
69,1,9579028
53,0,9579110
29,0,9579110
49,1,9579110
17,1,9579110
38,1,9579129
65,1,9579129
17,0,9579139
46,1,9579139
11,0,9579139
6,1,9579160
77,0,9579160
31,1,9579160
12,0,9579160
73,1,9579160
48,0,9579160
12,0,9579188
38,0,9579188
4,1,9579188
37,1,9579188
9,0,9579188
24,0,9579289
22,0,9579289
47,1,9579289
47,0,9579289
57,1,9579366
58,0,9579366
48,1,9579418
63,0,9579418
21,0,9579418
19,1,9579418
62,1,9579609
26,0,9579609
44,1,9579722
22,0,9579722
21,0,9579722
49,0,9579722
61,0,9579773
62,1,9579773
76,1,9580024
42,1,9580161
19,0,9580161
49,0,9580161
21,1,9580161
19,0,9580161
78,1,9580224
87,0,9580224
26,0,9580264
11,1,9580264
29,0,9580264
41,0,9580264
49,1,9580264
58,0,9580390
60,1,9580390
32,1,9580390
38,0,9580390
27,0,9580580
23,1,9580580
35,0,9580580
36,1,9581043
11,1,9581043
19,0,9581294
42,1,9581294
49,0,9581420
26,0,9581420
19,0,9581420
49,1,9581420
14,0,9581680
1,1,9581680
43,0,9581680
39,1,9581680
4,0,9581936
37,0,9581936
33,1,9581936
1,0,9581936
34,0,9581971
4,0,9581971
6,0,9581971
30,1,9581971
18,0,9582101
40,1,9582101
63,0,9582245
56,1,9582245
34,0,9582245
34,0,9582271
58,0,9582271
38,0,9582271
62,1,9582271
25,1,9582271
66,1,9582463
73,0,9582463
45,0,9582864
60,0,9582938
47,0,9582955
70,1,9583481
75,1,9583631
46,0,9583631
53,0,9583631
27,0,9583697
50,1,9583697
75,1,9583697
69,1,9583821
21,0,9583923
42,1,9584422
66,1,9585058
82,1,9585220
58,0,9585594
29,1,9585945
28,0,9585945
57,0,9586134
56,1,9586134
31,0,9586134
15,1,9586259
52,0,9586259
10,1,9586259
35,1,9586259
40,0,9586259
66,0,9586343
42,0,9586358
13,1,9586449
46,0,9586449
47,1,9586449
27,1,9586449
12,1,9587079
7,1,9587079
34,1,9587079
36,0,9587079
3,1,9587079
71,1,9587165
75,0,9587165
69,1,9587340
52,1,9587486
31,0,9587486
27,1,9587486
57,0,9587486
24,1,9587486
1,1,9587577
35,1,9587577
60,1,9587767
62,0,9587767
32,1,9587953
55,0,9588360
73,1,9588500
33,1,9588824
73,1,9589129
62,1,9589435
57,1,9589764
60,0,9589764
78,0,9589993
76,1,9589993
81,1,9590012
71,0,9590081
52,0,9590623
47,1,9590623
25,0,9590623
22,0,9590623
19,1,9590870
49,1,9590870
29,0,9591120
35,1,9591120
43,0,9591219
14,0,9591289
17,0,9591289
0,1,9591487
33,1,9591487
11,1,9591487
54,0,9591523
63,0,9591773
62,1,9591773
59,1,9591911
33,0,9591911
69,0,9591911
72,1,9592280
78,1,9592461
50,1,9592461
45,0,9592461
71,1,9592511
82,1,9592511
27,1,9592833
27,1,9592844
32,0,9592844
0,1,9592844
36,1,9592985
7,1,9592985
37,0,9592985
54,0,9593021
24,1,9593112
77,1,9593112
47,0,9593112
43,1,9593112
19,0,9593112
24,1,9593112
83,0,9593112
10,1,9593145
30,1,9593145
6,1,9593145
68,0,9593145
76,0,9593201
48,0,9593201
49,0,9593278
52,0,9593278
35,0,9593278
52,0,9593278
30,0,9593321
51,0,9593388
53,1,9593388
22,0,9593388
24,0,9593388
62,1,9593405
62,0,9593418
56,1,9593418
52,0,9593891
51,1,9593891
26,1,9594116
50,0,9594116
49,1,9594116
52,0,9594354
53,1,9594491
55,0,9594491
53,1,9595198
55,0,9595198
26,0,9595198
86,1,9595570
34,0,9595874
67,1,9595889
69,0,9595929
67,1,9595929
70,1,9596042
8,0,9596127
13,1,9596127
35,1,9596127
39,0,9596127
18,1,9596480
43,0,9596480
8,0,9596480
58,1,9596480
40,1,9596480
20,0,9596480
50,1,9596550
51,0,9596550
66,1,9596704
77,1,9596709
46,0,9596896
19,0,9596896
42,1,9596896
22,0,9596896
20,0,9597308
32,0,9597405
57,0,9597461
56,1,9597461
61,0,9597543
68,1,9597686
43,0,9598100
16,0,9598100
40,1,9598100
19,1,9598100
27,0,9598335
53,1,9598335
25,1,9598660
27,0,9598660
51,0,9598774
47,1,9598774
21,0,9598774
58,0,9598824
27,0,9599019
33,0,9599019
58,1,9599019
38,1,9599056
46,0,9599056
17,1,9599056
19,1,9599056
70,1,9599449
69,0,9599449
42,0,9599531
62,0,9599876
17,1,9600025
47,0,9600025
34,0,9600074
79,1,9600078
29,1,9600383
63,1,9600491
66,0,9600491
80,1,9600965
55,1,9601225
61,0,9601225
5,1,9601225
27,0,9601225
24,1,9601225
18,0,9601489
41,1,9601489
42,0,9601489
10,1,9601489
36,0,9601654
35,1,9601654
15,1,9601686
16,1,9601686
23,0,9601952
59,0,9601952
58,1,9601952
50,1,9601980
55,0,9601980
30,0,9601980
21,0,9601980
60,0,9602073
46,0,9602136
69,1,9602136
15,1,9602136
48,0,9602136
75,1,9602227
49,1,9602227
60,1,9602272
85,0,9602644
85,1,9602644
46,0,9603167
24,0,9603650
72,1,9603856
83,1,9603951
62,1,9603974
67,0,9603974
20,1,9604319
0,0,9604319
20,0,9604319
16,0,9604372
10,0,9604372
38,0,9604372
35,1,9604372
57,0,9604416
57,1,9604416
28,0,9604431
0,0,9604431
28,1,9604431
20,0,9604475
50,0,9604475
48,1,9604475
17,1,9604475
86,0,9605073
80,1,9605073
30,0,9605261
57,1,9605385
61,0,9605385
4,0,9605851
7,1,9605851
38,1,9605851
38,0,9605851
46,0,9606052
54,1,9606527
56,1,9606645
37,0,9606764
49,0,9606834
30,0,9606909
26,1,9607049
32,0,9607073
80,1,9607093
29,0,9607553
42,0,9607590
36,1,9607664
78,1,9608183
31,0,9608252
90,1,9608923
52,1,9609412
32,0,9609434
69,1,9609438
77,1,9609477
51,1,9609828
81,1,9610250
64,1,9610537
69,1,9610852
35,1,9610873
21,0,9611266
77,1,9611309
23,1,9611430
43,0,9611789
8,1,9611789
44,1,9611789
47,1,9612447
45,0,9612447
20,1,9612447
19,1,9612498
57,0,9612498
56,1,9612510
55,0,9612510
61,0,9612638
63,1,9612638
53,0,9612914
48,1,9612914
33,1,9613102
3,1,9613102
3,1,9613837
30,1,9613837
36,0,9613837
69,1,9614016
68,0,9614016
63,0,9614058
61,1,9614058
77,0,9614471
70,1,9614471
19,0,9614486
39,0,9614486
40,1,9614486
64,1,9614696
69,0,9614696
6,0,9615038
35,1,9615038
19,0,9615038
41,0,9615038
35,0,9615082
88,0,9615082
59,1,9615082
64,0,9615082
17,1,9615210
10,0,9615210
36,1,9615210
43,0,9615210
17,0,9615324
41,1,9615324
41,0,9615324
68,1,9615818
19,1,9615818
1,1,9616367
25,1,9616367
29,1,9616367
41,1,9616384
15,1,9616384
42,0,9616384
19,1,9616384
34,0,9616468
27,1,9616468
5,0,9616468
8,1,9616468
26,1,9616470
46,0,9616470
27,0,9616470
43,0,9616488
66,1,9616488
31,0,9616488
38,0,9616591
63,1,9616591
22,0,9617015
45,1,9617015
51,0,9617015
44,1,9617211
13,0,9617211
48,0,9617211
10,1,9617211
36,1,9617317
37,0,9617317
4,1,9617317
66,0,9617421
43,0,9617421
67,1,9617421
46,0,9617468
16,1,9617468
44,1,9617468
17,0,9617699
19,0,9617699
52,1,9617699
52,0,9617699
19,1,9617699
36,1,9617701
11,0,9617701
16,0,9617701
22,1,9617713
16,0,9617713
45,0,9617713
45,1,9617713
62,1,9617728
68,0,9617728
30,1,9617910
7,1,9617910
23,0,9617957
58,0,9617957
57,1,9617957
41,0,9618058
37,1,9618058
18,1,9618058
13,1,9618058
21,0,9618434
41,1,9618434
10,1,9618434
14,0,9618434
44,0,9618434
8,0,9618434
11,0,9618434
72,0,9618999
69,1,9618999
22,0,9619026
46,1,9619026
26,0,9619026
63,0,9619235
61,1,9619235
10,1,9619354
37,1,9619354
40,1,9619424
20,1,9619424
40,0,9619424
58,0,9619945
62,1,9619945
23,0,9619945
58,1,9620221
65,0,9620221
14,1,9620290
38,0,9620290
37,1,9620290
33,1,9620480
50,0,9620480
3,1,9620480
21,0,9620534
45,1,9620534
45,0,9620534
13,1,9620546
47,0,9620546
44,1,9620546
17,1,9620546
18,1,9621276
21,1,9621276
53,1,9621616
56,0,9621616
70,0,9621827
66,1,9621827
7,0,9621827
35,1,9621827
27,1,9621859
54,1,9621859
26,0,9621859
55,0,9621859
1,0,9621859
59,0,9622260
48,1,9622260
56,0,9622378
52,1,9622378
30,1,9622416
61,0,9622416
42,0,9622427
28,1,9622427
50,0,9622612
24,1,9622612
49,1,9622612
27,0,9622612
1,0,9622969
25,0,9622969
55,0,9623090
54,1,9623090
31,0,9623130
63,0,9623130
56,1,9623130
64,0,9623267
52,1,9623267
5,1,9623329
6,1,9623329
39,0,9623329
31,1,9623329
86,0,9623402
79,1,9623402
36,1,9623486
9,1,9623486
41,0,9623486
20,1,9623504
50,0,9623504
17,1,9623535
42,1,9623535
45,0,9623535
12,1,9623535
54,1,9623571
36,0,9623629
43,0,9623649
22,0,9623713
31,0,9623713
52,0,9624268
75,0,9624388
69,1,9624388
47,0,9624406
73,0,9624406
44,1,9625040
14,1,9625040
58,0,9625040
22,0,9625040
22,1,9625062
45,1,9625062
18,0,9625062
51,1,9625314
52,0,9625314
62,0,9625900
58,1,9625900
31,1,9625986
48,0,9625986
11,1,9625986
57,1,9625986
6,1,9626022
33,1,9626022
13,1,9626022
73,1,9626195
78,0,9626195
54,1,9626997
28,1,9626997
55,0,9626997
15,0,9627016
18,0,9627016
49,1,9627016
35,1,9627142
4,1,9627142
61,1,9627142
59,0,9627142
68,1,9627473
75,0,9627473
78,0,9627487
59,0,9628140
53,1,9628140
60,0,9628166
54,1,9628166
53,0,9628309
67,1,9628425
58,1,9628464
70,0,9628728
71,1,9628728
58,0,9628784
54,1,9628784
57,0,9628860
56,1,9628860
27,0,9628880
25,0,9628882
33,0,9629186
3,1,9629191
38,1,9629191
17,1,9629191
18,1,9629191
38,0,9629191
54,1,9629249
57,0,9629249
62,1,9629554
49,1,9629562
27,1,9629562
49,0,9629562
11,0,9629582
3,0,9629582
32,0,9629582
31,1,9629582
65,1,9629582
64,0,9629582
55,0,9629662
51,1,9629662
20,0,9629662
58,0,9629863
45,1,9629863
15,1,9629863
66,0,9630035
65,1,9630035
61,0,9630234
59,1,9630234
47,1,9630326
52,0,9630326
10,1,9630326
80,0,9630341
72,1,9630341
82,0,9630561
58,1,9630605
31,0,9630605
59,0,9630605
38,0,9630922
7,1,9630922
34,1,9630922
41,1,9630932
24,0,9631568
47,1,9631568
70,1,9631985
72,0,9631985
68,1,9631989
67,0,9632305
52,0,9632347
23,1,9632347
0,1,9632347
45,1,9632347
35,0,9632527
23,1,9632527
27,0,9632557
29,0,9632557
52,1,9632557
55,0,9632557
22,0,9632557
63,0,9632973
60,1,9632973
31,0,9632973
0,0,9633496
49,0,9633496
13,1,9633496
24,0,9633496
39,1,9633496
33,1,9633519
10,1,9633768
18,1,9633768
39,1,9633768
42,0,9633768
28,0,9633780
13,1,9633780
48,1,9633780
42,0,9633923
24,0,9633947
50,0,9633947
46,1,9633947
27,1,9634003
58,1,9634009
31,0,9634009
37,0,9634009
35,0,9634009
25,1,9634009
65,0,9634088
61,1,9634088
39,0,9634435
20,0,9634435
39,1,9634435
7,1,9634435
47,0,9634449
51,1,9634449
61,0,9634454
59,1,9634454
84,1,9634454
4,1,9634459
32,0,9634459
26,1,9634459
76,1,9634697
61,0,9634868
58,1,9634868
68,1,9635757
72,0,9635757
27,0,9635847
21,0,9635847
51,0,9635847
49,1,9635847
78,1,9635880
23,1,9635906
62,1,9635906
91,1,9635955
22,0,9635958
45,1,9635958
38,0,9636070
39,1,9636070
18,1,9636070
44,0,9636075
43,0,9636075
71,1,9636075
18,0,9636075
62,1,9636076
43,0,9636259
15,1,9636333
53,1,9637149
67,1,9637240
46,0,9637445
14,0,9637445
39,1,9637445
6,1,9637445
5,0,9637521
37,0,9637521
37,1,9637521
65,1,9637589
52,1,9637833
29,1,9637833
43,1,9637854
18,0,9637854
16,1,9637854
