id,x,y,town,type,data
1540,1005559.96,789542.23,Postoloprty,apartment,{}
1541,1005559.96,789542.23,Postoloprty,apartment,{}
1542,1005559.96,789542.23,Postoloprty,apartment,{}
1543,1005559.96,789542.23,Postoloprty,apartment,{}
1544,1005559.96,789542.23,Postoloprty,apartment,{}
1545,1005559.96,789542.23,Postoloprty,apartment,{}
1546,1005559.96,789542.23,Postoloprty,apartment,{}
1547,1005559.96,789542.23,Postoloprty,apartment,{}
1548,1005559.96,789542.23,Postoloprty,apartment,{}
1549,1005559.96,789542.23,Postoloprty,apartment,{}
1550,1005559.96,789542.23,Postoloprty,apartment,{}
1551,1005559.96,789542.23,Postoloprty,apartment,{}
1552,1005559.96,789542.23,Postoloprty,apartment,{}
1553,1005559.96,789542.23,Postoloprty,apartment,{}
1554,1005559.96,789542.23,Postoloprty,apartment,{}
1555,1005559.96,789542.23,Postoloprty,apartment,{}
1556,1005559.96,789542.23,Postoloprty,apartment,{}
1557,1005559.96,789542.23,Postoloprty,apartment,{}
1558,1005559.96,789542.23,Postoloprty,apartment,{}
1559,1005559.96,789542.23,Postoloprty,apartment,{}
1560,1005559.96,789542.23,Postoloprty,apartment,{}
1561,1005559.96,789542.23,Postoloprty,apartment,{}
1562,1005559.96,789542.23,Postoloprty,apartment,{}
1563,1005559.96,789542.23,Postoloprty,apartment,{}
1564,1005559.96,789542.23,Postoloprty,apartment,{}
1565,1005559.96,789542.23,Postoloprty,apartment,{}
1566,1005559.96,789542.23,Postoloprty,apartment,{}
1567,1005559.96,789542.23,Postoloprty,apartment,{}
1568,1005559.96,789542.23,Postoloprty,apartment,{}
1569,1005559.96,789542.23,Postoloprty,apartment,{}
1570,1005559.96,789542.23,Postoloprty,apartment,{}
1571,1005559.96,789542.23,Postoloprty,apartment,{}
1572,1005559.96,789542.23,Postoloprty,apartment,{}
1573,1005559.96,789542.23,Postoloprty,apartment,{}
1574,1005559.96,789542.23,Postoloprty,apartment,{}
1575,1005559.96,789542.23,Postoloprty,apartment,{}
1576,1005559.96,789542.23,Postoloprty,apartment,{}
1577,1005559.96,789542.23,Postoloprty,apartment,{}
1578,1005559.96,789542.23,Postoloprty,apartment,{}
1579,1005559.96,789542.23,Postoloprty,apartment,{}
1580,1005559.96,789542.23,Postoloprty,apartment,{}
1581,1005559.96,789542.23,Postoloprty,apartment,{}
1582,1005559.96,789542.23,Postoloprty,apartment,{}
1583,1005559.96,789542.23,Postoloprty,apartment,{}
1584,1005559.96,789542.23,Postoloprty,apartment,{}
1585,1005559.96,789542.23,Postoloprty,apartment,{}
1586,1005559.96,789542.23,Postoloprty,apartment,{}
1587,1005559.96,789542.23,Postoloprty,apartment,{}
1588,1005559.96,789542.23,Postoloprty,apartment,{}
1589,1005559.96,789542.23,Postoloprty,apartment,{}
1590,1005559.96,789542.23,Postoloprty,apartment,{}
1591,1005559.96,789542.23,Postoloprty,apartment,{}
1592,1005559.96,789542.23,Postoloprty,apartment,{}
1593,1005559.96,789542.23,Postoloprty,apartment,{}
1594,1005457.7,789581.23,Postoloprty,apartment,{}
1595,1005457.7,789581.23,Postoloprty,apartment,{}
1596,1005457.7,789581.23,Postoloprty,apartment,{}
1597,1005457.7,789581.23,Postoloprty,apartment,{}
1598,1005457.7,789581.23,Postoloprty,apartment,{}
1599,1005457.7,789581.23,Postoloprty,apartment,{}
1600,1005457.7,789581.23,Postoloprty,apartment,{}
1601,1005457.7,789581.23,Postoloprty,apartment,{}
1602,1005457.7,789581.23,Postoloprty,apartment,{}
1603,1005457.7,789581.23,Postoloprty,apartment,{}
1604,1005457.7,789581.23,Postoloprty,apartment,{}
1605,1005457.7,789581.23,Postoloprty,apartment,{}
1606,1005457.7,789581.23,Postoloprty,apartment,{}
1607,1005457.7,789581.23,Postoloprty,apartment,{}
1608,1005457.7,789581.23,Postoloprty,apartment,{}
1609,1005457.7,789581.23,Postoloprty,apartment,{}
1610,1005457.7,789581.23,Postoloprty,apartment,{}
1611,1005457.7,789581.23,Postoloprty,apartment,{}
1612,1005457.7,789581.23,Postoloprty,apartment,{}
1613,1005457.7,789581.23,Postoloprty,apartment,{}
1614,1005457.7,789581.23,Postoloprty,apartment,{}
1615,1005457.7,789581.23,Postoloprty,apartment,{}
1616,1005457.7,789581.23,Postoloprty,apartment,{}
1617,1005457.7,789581.23,Postoloprty,apartment,{}
1618,1005457.7,789581.23,Postoloprty,apartment,{}
1619,1005457.7,789581.23,Postoloprty,apartment,{}
1620,1005457.7,789581.23,Postoloprty,apartment,{}
1621,1005457.7,789581.23,Postoloprty,apartment,{}
1622,1005457.7,789581.23,Postoloprty,apartment,{}
1623,1005457.7,789581.23,Postoloprty,apartment,{}
1624,1005457.7,789581.23,Postoloprty,apartment,{}
1625,1005457.7,789581.23,Postoloprty,apartment,{}
1626,1005457.7,789581.23,Postoloprty,apartment,{}
1627,1005457.7,789581.23,Postoloprty,apartment,{}
1628,1005457.7,789581.23,Postoloprty,apartment,{}
1629,1005457.7,789581.23,Postoloprty,apartment,{}
1630,1005457.7,789581.23,Postoloprty,apartment,{}
1631,1005457.7,789581.23,Postoloprty,apartment,{}
1632,1005457.7,789581.23,Postoloprty,apartment,{}
1633,1005457.7,789581.23,Postoloprty,apartment,{}
1634,1005457.7,789581.23,Postoloprty,apartment,{}
1635,1005457.7,789581.23,Postoloprty,apartment,{}
1636,1005457.7,789581.23,Postoloprty,apartment,{}
1637,1005457.7,789581.23,Postoloprty,apartment,{}
1638,1005457.7,789581.23,Postoloprty,apartment,{}
1639,1005457.7,789581.23,Postoloprty,apartment,{}
1640,1005457.7,789581.23,Postoloprty,apartment,{}
1641,1005457.7,789581.23,Postoloprty,apartment,{}
1642,1005457.7,789581.23,Postoloprty,apartment,{}
1643,1005457.7,789581.23,Postoloprty,apartment,{}
1644,1005457.7,789581.23,Postoloprty,apartment,{}
1645,1005457.7,789581.23,Postoloprty,apartment,{}
1646,1005457.7,789581.23,Postoloprty,apartment,{}
1647,1005457.7,789581.23,Postoloprty,apartment,{}
1648,1005457.7,789581.23,Postoloprty,apartment,{}
1649,1005457.7,789581.23,Postoloprty,apartment,{}
1650,1005457.7,789581.23,Postoloprty,apartment,{}
1651,1005457.7,789581.23,Postoloprty,apartment,{}
1652,1005457.7,789581.23,Postoloprty,apartment,{}
1653,1005457.7,789581.23,Postoloprty,apartment,{}
1654,1005457.7,789581.23,Postoloprty,apartment,{}
1655,1005457.7,789581.23,Postoloprty,apartment,{}
1656,1005457.7,789581.23,Postoloprty,apartment,{}
1657,1005457.7,789581.23,Postoloprty,apartment,{}
1658,1005457.7,789581.23,Postoloprty,apartment,{}
1659,1005457.7,789581.23,Postoloprty,apartment,{}
1660,1005457.7,789581.23,Postoloprty,apartment,{}
1661,1005457.7,789581.23,Postoloprty,apartment,{}
1662,1005457.7,789581.23,Postoloprty,apartment,{}
1663,1005457.7,789581.23,Postoloprty,apartment,{}
1664,1005457.7,789581.23,Postoloprty,apartment,{}
1665,1005457.7,789581.23,Postoloprty,apartment,{}
1666,1005457.7,789581.23,Postoloprty,apartment,{}
1667,1005457.7,789581.23,Postoloprty,apartment,{}
1668,1005457.7,789581.23,Postoloprty,apartment,{}
1669,1005457.7,789581.23,Postoloprty,apartment,{}
1670,1005457.7,789581.23,Postoloprty,apartment,{}
1671,1005457.7,789581.23,Postoloprty,apartment,{}
1672,1005457.7,789581.23,Postoloprty,apartment,{}
1673,1005457.7,789581.23,Postoloprty,apartment,{}
1674,1005457.7,789581.23,Postoloprty,apartment,{}
1675,1005457.7,789581.23,Postoloprty,apartment,{}
1676,1005545.16,789648.86,Postoloprty,apartment,{}
1677,1005545.16,789648.86,Postoloprty,apartment,{}
1678,1005545.16,789648.86,Postoloprty,apartment,{}
1679,1005545.16,789648.86,Postoloprty,apartment,{}
1680,1005545.16,789648.86,Postoloprty,apartment,{}
1681,1005545.16,789648.86,Postoloprty,apartment,{}
1682,1005545.16,789648.86,Postoloprty,apartment,{}
1683,1005545.16,789648.86,Postoloprty,apartment,{}
1684,1005545.16,789648.86,Postoloprty,apartment,{}
1685,1005545.16,789648.86,Postoloprty,apartment,{}
1686,1005545.16,789648.86,Postoloprty,apartment,{}
1687,1005545.16,789648.86,Postoloprty,apartment,{}
1688,1005545.16,789648.86,Postoloprty,apartment,{}
1689,1005545.16,789648.86,Postoloprty,apartment,{}
1690,1005545.16,789648.86,Postoloprty,apartment,{}
1691,1005545.16,789648.86,Postoloprty,apartment,{}
1692,1005545.16,789648.86,Postoloprty,apartment,{}
1693,1005545.16,789648.86,Postoloprty,apartment,{}
1694,1005545.16,789648.86,Postoloprty,apartment,{}
1695,1005545.16,789648.86,Postoloprty,apartment,{}
1696,1005545.16,789648.86,Postoloprty,apartment,{}
1697,1005545.16,789648.86,Postoloprty,apartment,{}
1698,1005545.16,789648.86,Postoloprty,apartment,{}
1699,1005545.16,789648.86,Postoloprty,apartment,{}
1700,1005545.16,789648.86,Postoloprty,apartment,{}
1701,1005545.16,789648.86,Postoloprty,apartment,{}
1702,1005545.16,789648.86,Postoloprty,apartment,{}
1703,1005545.16,789648.86,Postoloprty,apartment,{}
1704,1005545.16,789648.86,Postoloprty,apartment,{}
1705,1005545.16,789648.86,Postoloprty,apartment,{}
1706,1005545.16,789648.86,Postoloprty,apartment,{}
1707,1005545.16,789648.86,Postoloprty,apartment,{}
1708,1005545.16,789648.86,Postoloprty,apartment,{}
1709,1005545.16,789648.86,Postoloprty,apartment,{}
1710,1005545.16,789648.86,Postoloprty,apartment,{}
1711,1005545.16,789648.86,Postoloprty,apartment,{}
1712,1005545.16,789648.86,Postoloprty,apartment,{}
1713,1005545.16,789648.86,Postoloprty,apartment,{}
1714,1005545.16,789648.86,Postoloprty,apartment,{}
1715,1005545.16,789648.86,Postoloprty,apartment,{}
1716,1005545.16,789648.86,Postoloprty,apartment,{}
1717,1005545.16,789648.86,Postoloprty,apartment,{}
1718,1005545.16,789648.86,Postoloprty,apartment,{}
1719,1005545.16,789648.86,Postoloprty,apartment,{}
1720,1005545.16,789648.86,Postoloprty,apartment,{}
1721,1005545.16,789648.86,Postoloprty,apartment,{}
1722,1005545.16,789648.86,Postoloprty,apartment,{}
1723,1005545.16,789648.86,Postoloprty,apartment,{}
1724,1005545.16,789648.86,Postoloprty,apartment,{}
1725,1005545.16,789648.86,Postoloprty,apartment,{}
1726,1005545.16,789648.86,Postoloprty,apartment,{}
1727,1005545.16,789648.86,Postoloprty,apartment,{}
1728,1005545.16,789648.86,Postoloprty,apartment,{}
1729,1005545.16,789648.86,Postoloprty,apartment,{}
1730,1005545.16,789648.86,Postoloprty,apartment,{}
1731,1005498.91,789700.57,Postoloprty,apartment,{}
1732,1005498.91,789700.57,Postoloprty,apartment,{}
1733,1005498.91,789700.57,Postoloprty,apartment,{}
1734,1005498.91,789700.57,Postoloprty,apartment,{}
1735,1005498.91,789700.57,Postoloprty,apartment,{}
1736,1005498.91,789700.57,Postoloprty,apartment,{}
1737,1005498.91,789700.57,Postoloprty,apartment,{}
1738,1005498.91,789700.57,Postoloprty,apartment,{}
1739,1005498.91,789700.57,Postoloprty,apartment,{}
1740,1005498.91,789700.57,Postoloprty,apartment,{}
1741,1005498.91,789700.57,Postoloprty,apartment,{}
1742,1005498.91,789700.57,Postoloprty,apartment,{}
1743,1005498.91,789700.57,Postoloprty,apartment,{}
1744,1005498.91,789700.57,Postoloprty,apartment,{}
1745,1005498.91,789700.57,Postoloprty,apartment,{}
1746,1005498.91,789700.57,Postoloprty,apartment,{}
1747,1005498.91,789700.57,Postoloprty,apartment,{}
1748,1005498.91,789700.57,Postoloprty,apartment,{}
1749,1005498.91,789700.57,Postoloprty,apartment,{}
1750,1005498.91,789700.57,Postoloprty,apartment,{}
1751,1005498.91,789700.57,Postoloprty,apartment,{}
1752,1005498.91,789700.57,Postoloprty,apartment,{}
1753,1005498.91,789700.57,Postoloprty,apartment,{}
1754,1005498.91,789700.57,Postoloprty,apartment,{}
1755,1005498.91,789700.57,Postoloprty,apartment,{}
1756,1005498.91,789700.57,Postoloprty,apartment,{}
1757,1005498.91,789700.57,Postoloprty,apartment,{}
1758,1005498.91,789700.57,Postoloprty,apartment,{}
1759,1005498.91,789700.57,Postoloprty,apartment,{}
1760,1005498.91,789700.57,Postoloprty,apartment,{}
1761,1005498.91,789700.57,Postoloprty,apartment,{}
1762,1005498.91,789700.57,Postoloprty,apartment,{}
1763,1005498.91,789700.57,Postoloprty,apartment,{}
1764,1005498.91,789700.57,Postoloprty,apartment,{}
1765,1005498.91,789700.57,Postoloprty,apartment,{}
1766,1005498.91,789700.57,Postoloprty,apartment,{}
1767,1005498.91,789700.57,Postoloprty,apartment,{}
1768,1005498.91,789700.57,Postoloprty,apartment,{}
1769,1005498.91,789700.57,Postoloprty,apartment,{}
1770,1005498.91,789700.57,Postoloprty,apartment,{}
1771,1005498.91,789700.57,Postoloprty,apartment,{}
1772,1005498.91,789700.57,Postoloprty,apartment,{}
1773,1005498.91,789700.57,Postoloprty,apartment,{}
1774,1005498.91,789700.57,Postoloprty,apartment,{}
1775,1005498.91,789700.57,Postoloprty,apartment,{}
1776,1005498.91,789700.57,Postoloprty,apartment,{}
1777,1005498.91,789700.57,Postoloprty,apartment,{}
1778,1005498.91,789700.57,Postoloprty,apartment,{}
1779,1005498.91,789700.57,Postoloprty,apartment,{}
1780,1005498.91,789700.57,Postoloprty,apartment,{}
1781,1005498.91,789700.57,Postoloprty,apartment,{}
1782,1005498.91,789700.57,Postoloprty,apartment,{}
1783,1005498.91,789700.57,Postoloprty,apartment,{}
1784,1005498.91,789700.57,Postoloprty,apartment,{}
1785,1005498.91,789700.57,Postoloprty,apartment,{}
1786,1005498.91,789700.57,Postoloprty,apartment,{}
1787,1005498.91,789700.57,Postoloprty,apartment,{}
1788,1005498.91,789700.57,Postoloprty,apartment,{}
1789,1005498.91,789700.57,Postoloprty,apartment,{}
1790,1005498.91,789700.57,Postoloprty,apartment,{}
1791,1005498.91,789700.57,Postoloprty,apartment,{}
1792,1005498.91,789700.57,Postoloprty,apartment,{}
1793,1005498.91,789700.57,Postoloprty,apartment,{}
1794,1005498.91,789700.57,Postoloprty,apartment,{}
1795,1005498.91,789700.57,Postoloprty,apartment,{}
1796,1005498.91,789700.57,Postoloprty,apartment,{}
1797,1005498.91,789700.57,Postoloprty,apartment,{}
1798,1005498.91,789700.57,Postoloprty,apartment,{}
1799,1005498.91,789700.57,Postoloprty,apartment,{}
1800,1005498.91,789700.57,Postoloprty,apartment,{}
1801,1005498.91,789700.57,Postoloprty,apartment,{}
1802,1005498.91,789700.57,Postoloprty,apartment,{}
1803,1005498.91,789700.57,Postoloprty,apartment,{}
1804,1005498.91,789700.57,Postoloprty,apartment,{}
1805,1005498.91,789700.57,Postoloprty,apartment,{}
1806,1005498.91,789700.57,Postoloprty,apartment,{}
1807,1005498.91,789700.57,Postoloprty,apartment,{}
1808,1005498.91,789700.57,Postoloprty,apartment,{}
1809,1005498.91,789700.57,Postoloprty,apartment,{}
1810,1005498.91,789700.57,Postoloprty,apartment,{}
1811,1005498.91,789700.57,Postoloprty,apartment,{}
1812,1005498.91,789700.57,Postoloprty,apartment,{}
1813,1005498.91,789700.57,Postoloprty,apartment,{}
1814,1005498.91,789700.57,Postoloprty,apartment,{}
1815,1005498.91,789700.57,Postoloprty,apartment,{}
1816,1005498.91,789700.57,Postoloprty,apartment,{}
1817,1005498.91,789700.57,Postoloprty,apartment,{}
1818,1005498.91,789700.57,Postoloprty,apartment,{}
1819,1005498.91,789700.57,Postoloprty,apartment,{}
1820,1005498.91,789700.57,Postoloprty,apartment,{}
1821,1005498.91,789700.57,Postoloprty,apartment,{}
1822,1005498.91,789700.57,Postoloprty,apartment,{}
1823,1005498.91,789700.57,Postoloprty,apartment,{}
1824,1005498.91,789700.57,Postoloprty,apartment,{}
1825,1005498.91,789700.57,Postoloprty,apartment,{}
1826,1005498.91,789700.57,Postoloprty,apartment,{}
1827,1005498.91,789700.57,Postoloprty,apartment,{}
1828,1005498.91,789700.57,Postoloprty,apartment,{}
1829,1005498.91,789700.57,Postoloprty,apartment,{}
1830,1005555.0,789777.31,Postoloprty,apartment,{}
1831,1005555.0,789777.31,Postoloprty,apartment,{}
1832,1005555.0,789777.31,Postoloprty,apartment,{}
1833,1005555.0,789777.31,Postoloprty,apartment,{}
1834,1005555.0,789777.31,Postoloprty,apartment,{}
1835,1005555.0,789777.31,Postoloprty,apartment,{}
1836,1005555.0,789777.31,Postoloprty,apartment,{}
1837,1005555.0,789777.31,Postoloprty,apartment,{}
1838,1005555.0,789777.31,Postoloprty,apartment,{}
1839,1005555.0,789777.31,Postoloprty,apartment,{}
1840,1005555.0,789777.31,Postoloprty,apartment,{}
1841,1005555.0,789777.31,Postoloprty,apartment,{}
1842,1005555.0,789777.31,Postoloprty,apartment,{}
1843,1005555.0,789777.31,Postoloprty,apartment,{}
1844,1005555.0,789777.31,Postoloprty,apartment,{}
1845,1005555.0,789777.31,Postoloprty,apartment,{}
1846,1005555.0,789777.31,Postoloprty,apartment,{}
1847,1005555.0,789777.31,Postoloprty,apartment,{}
1848,1005555.0,789777.31,Postoloprty,apartment,{}
1849,1005555.0,789777.31,Postoloprty,apartment,{}
1850,1005555.0,789777.31,Postoloprty,apartment,{}
1851,1005555.0,789777.31,Postoloprty,apartment,{}
1852,1005555.0,789777.31,Postoloprty,apartment,{}
1853,1005555.0,789777.31,Postoloprty,apartment,{}
1854,1005555.0,789777.31,Postoloprty,apartment,{}
1855,1005555.0,789777.31,Postoloprty,apartment,{}
1856,1005555.0,789777.31,Postoloprty,apartment,{}
1857,1005555.0,789777.31,Postoloprty,apartment,{}
1858,1005555.0,789777.31,Postoloprty,apartment,{}
1859,1005555.0,789777.31,Postoloprty,apartment,{}
1860,1005555.0,789777.31,Postoloprty,apartment,{}
1861,1005555.0,789777.31,Postoloprty,apartment,{}
1862,1005376.58,790023.5,Postoloprty,apartment,{}
1863,1005376.58,790023.5,Postoloprty,apartment,{}
1864,1005890.28,790359.17,Postoloprty,apartment,{}
1865,1005885.91,790341.86,Postoloprty,apartment,{}
1866,1005895.94,790376.12,Postoloprty,apartment,{}
1867,1005895.94,790376.12,Postoloprty,apartment,{}
1868,1005880.85,790302.75,Postoloprty,apartment,{}
1869,1005880.85,790302.75,Postoloprty,apartment,{}
1870,1005879.48,790283.56,Postoloprty,apartment,{}
1871,1005879.48,790283.56,Postoloprty,apartment,{}
1872,1005881.48,790321.69,Postoloprty,apartment,{}
1873,1005881.48,790321.69,Postoloprty,apartment,{}
1874,1005387.75,789987.89,Postoloprty,apartment,{}
1875,1005965.99,790371.23,Postoloprty,apartment,{}
1876,1005915.15,790341.38,Postoloprty,apartment,{}
1877,1005981.54,789981.49,Postoloprty,apartment,{}
1878,1005981.54,789981.49,Postoloprty,apartment,{}
1879,1005898.7,790392.73,Postoloprty,apartment,{}
1880,1004990.32,789094.12,Postoloprty,apartment,{}
1881,1004987.92,789087.19,Postoloprty,apartment,{}
1882,1004985.69,789080.39,Postoloprty,apartment,{}
1883,1004983.79,789073.09,Postoloprty,apartment,{}
1884,1004981.36,789065.83,Postoloprty,apartment,{}
1885,1004978.93,789058.83,Postoloprty,apartment,{}
1886,1005912.92,790418.11,Postoloprty,apartment,{}
1887,1005930.94,790413.27,Postoloprty,apartment,{}
1888,1005950.3,790409.23,Postoloprty,apartment,{}
1889,1005969.0,790404.44,Postoloprty,apartment,{}
1890,1005969.0,790404.44,Postoloprty,apartment,{}
1891,1005921.16,790362.76,Postoloprty,apartment,{}
1892,1006009.51,790391.09,Postoloprty,apartment,{}
1893,1005983.47,789921.14,Postoloprty,apartment,{}
1894,1005983.47,789921.14,Postoloprty,apartment,{}
1895,1006021.12,789933.19,Postoloprty,apartment,{}
1896,1006061.5,789995.43,Postoloprty,apartment,{}
1897,1006016.9,789975.83,Postoloprty,apartment,{}
1898,1006019.32,789953.7,Postoloprty,apartment,{}
1899,1005611.88,789287.81,Postoloprty,apartment,{}
1900,1005611.88,789287.81,Postoloprty,apartment,{}
1901,1005611.88,789287.81,Postoloprty,apartment,{}
1902,1005611.88,789287.81,Postoloprty,apartment,{}
1903,1005611.88,789287.81,Postoloprty,apartment,{}
1904,1005611.88,789287.81,Postoloprty,apartment,{}
1905,1005611.88,789287.81,Postoloprty,apartment,{}
1906,1005611.88,789287.81,Postoloprty,apartment,{}
1907,1005611.88,789287.81,Postoloprty,apartment,{}
1908,1005611.88,789287.81,Postoloprty,apartment,{}
1909,1005611.88,789287.81,Postoloprty,apartment,{}
1910,1005611.88,789287.81,Postoloprty,apartment,{}
1911,1005885.67,790430.15,Postoloprty,apartment,{}
1912,1005885.67,790430.15,Postoloprty,apartment,{}
1913,1005877.67,790430.93,Postoloprty,apartment,{}
1914,1005877.67,790430.93,Postoloprty,apartment,{}
1915,1005869.89,790431.37,Postoloprty,apartment,{}
1916,1005869.89,790431.37,Postoloprty,apartment,{}
1917,1006026.17,790387.54,Postoloprty,apartment,{}
1918,1006041.27,789991.25,Postoloprty,apartment,{}
1919,1005968.25,789861.38,Postoloprty,apartment,{}
1920,1005968.25,789861.38,Postoloprty,apartment,{}
1921,1005833.3,790016.83,Postoloprty,apartment,{}
1922,1005833.3,790016.83,Postoloprty,apartment,{}
1923,1006083.48,790369.6,Postoloprty,apartment,{}
1924,1005941.49,789565.72,Postoloprty,apartment,{}
1925,1005594.38,789320.72,Postoloprty,apartment,{}
1926,1005594.38,789320.72,Postoloprty,apartment,{}
1927,1005594.38,789320.72,Postoloprty,apartment,{}
1928,1005594.38,789320.72,Postoloprty,apartment,{}
1929,1005594.38,789320.72,Postoloprty,apartment,{}
1930,1005594.38,789320.72,Postoloprty,apartment,{}
1931,1005594.38,789320.72,Postoloprty,apartment,{}
1932,1005594.38,789320.72,Postoloprty,apartment,{}
1933,1005594.38,789320.72,Postoloprty,apartment,{}
1934,1005594.38,789320.72,Postoloprty,apartment,{}
1935,1005594.38,789320.72,Postoloprty,apartment,{}
1936,1005594.38,789320.72,Postoloprty,apartment,{}
1937,1005594.38,789320.72,Postoloprty,apartment,{}
1938,1005594.38,789320.72,Postoloprty,apartment,{}
1939,1005594.38,789320.72,Postoloprty,apartment,{}
1940,1005594.38,789320.72,Postoloprty,apartment,{}
1941,1005594.38,789320.72,Postoloprty,apartment,{}
1942,1005594.38,789320.72,Postoloprty,apartment,{}
1943,1005594.38,789320.72,Postoloprty,apartment,{}
1944,1005594.38,789320.72,Postoloprty,apartment,{}
1945,1005594.38,789320.72,Postoloprty,apartment,{}
1946,1005594.38,789320.72,Postoloprty,apartment,{}
1947,1005594.38,789320.72,Postoloprty,apartment,{}
1948,1005594.38,789320.72,Postoloprty,apartment,{}
1949,1005594.38,789320.72,Postoloprty,apartment,{}
1950,1005594.38,789320.72,Postoloprty,apartment,{}
1951,1005594.38,789320.72,Postoloprty,apartment,{}
1952,1005594.38,789320.72,Postoloprty,apartment,{}
1953,1005594.38,789320.72,Postoloprty,apartment,{}
1954,1005594.38,789320.72,Postoloprty,apartment,{}
1955,1005594.38,789320.72,Postoloprty,apartment,{}
1956,1005594.38,789320.72,Postoloprty,apartment,{}
1957,1005594.38,789320.72,Postoloprty,apartment,{}
1958,1005594.38,789320.72,Postoloprty,apartment,{}
1959,1005594.38,789320.72,Postoloprty,apartment,{}
1960,1005594.38,789320.72,Postoloprty,apartment,{}
1961,1005594.38,789320.72,Postoloprty,apartment,{}
1962,1005594.38,789320.72,Postoloprty,apartment,{}
1963,1005594.38,789320.72,Postoloprty,apartment,{}
1964,1005594.38,789320.72,Postoloprty,apartment,{}
1965,1005594.38,789320.72,Postoloprty,apartment,{}
1966,1005594.38,789320.72,Postoloprty,apartment,{}
1967,1005594.38,789320.72,Postoloprty,apartment,{}
1968,1005594.38,789320.72,Postoloprty,apartment,{}
1969,1005594.38,789320.72,Postoloprty,apartment,{}
1970,1005594.38,789320.72,Postoloprty,apartment,{}
1971,1005594.38,789320.72,Postoloprty,apartment,{}
1972,1005594.38,789320.72,Postoloprty,apartment,{}
1973,1005539.16,789352.8,Postoloprty,apartment,{}
1974,1005539.16,789352.8,Postoloprty,apartment,{}
1975,1005539.16,789352.8,Postoloprty,apartment,{}
1976,1005539.16,789352.8,Postoloprty,apartment,{}
1977,1005539.16,789352.8,Postoloprty,apartment,{}
1978,1005539.16,789352.8,Postoloprty,apartment,{}
1979,1005539.16,789352.8,Postoloprty,apartment,{}
1980,1005539.16,789352.8,Postoloprty,apartment,{}
1981,1005556.59,789353.23,Postoloprty,apartment,{}
1982,1005556.59,789353.23,Postoloprty,apartment,{}
1983,1005556.59,789353.23,Postoloprty,apartment,{}
1984,1005556.59,789353.23,Postoloprty,apartment,{}
1985,1005556.59,789353.23,Postoloprty,apartment,{}
1986,1005556.59,789353.23,Postoloprty,apartment,{}
1987,1005556.59,789353.23,Postoloprty,apartment,{}
1988,1005556.59,789353.23,Postoloprty,apartment,{}
1989,1005574.38,789353.66,Postoloprty,apartment,{}
1990,1005574.38,789353.66,Postoloprty,apartment,{}
1991,1005574.38,789353.66,Postoloprty,apartment,{}
1992,1005574.38,789353.66,Postoloprty,apartment,{}
1993,1005574.38,789353.66,Postoloprty,apartment,{}
1994,1005574.38,789353.66,Postoloprty,apartment,{}
1995,1005574.38,789353.66,Postoloprty,apartment,{}
1996,1005574.38,789353.66,Postoloprty,apartment,{}
1997,1005592.43,789355.94,Postoloprty,apartment,{}
1998,1005592.43,789355.94,Postoloprty,apartment,{}
1999,1005592.43,789355.94,Postoloprty,apartment,{}
2000,1005592.43,789355.94,Postoloprty,apartment,{}
2001,1005592.43,789355.94,Postoloprty,apartment,{}
2002,1005592.43,789355.94,Postoloprty,apartment,{}
2003,1005592.43,789355.94,Postoloprty,apartment,{}
2004,1005592.43,789355.94,Postoloprty,apartment,{}
2005,1005592.43,789355.94,Postoloprty,apartment,{}
2006,1005592.43,789355.94,Postoloprty,apartment,{}
2007,1005592.43,789355.94,Postoloprty,apartment,{}
2008,1005592.43,789355.94,Postoloprty,apartment,{}
2009,1005611.29,789356.16,Postoloprty,apartment,{}
2010,1005611.29,789356.16,Postoloprty,apartment,{}
2011,1005611.29,789356.16,Postoloprty,apartment,{}
2012,1005611.29,789356.16,Postoloprty,apartment,{}
2013,1005611.29,789356.16,Postoloprty,apartment,{}
2014,1005611.29,789356.16,Postoloprty,apartment,{}
2015,1005611.29,789356.16,Postoloprty,apartment,{}
2016,1005611.29,789356.16,Postoloprty,apartment,{}
2017,1005611.29,789356.16,Postoloprty,apartment,{}
2018,1005611.29,789356.16,Postoloprty,apartment,{}
2019,1005611.29,789356.16,Postoloprty,apartment,{}
2020,1005611.29,789356.16,Postoloprty,apartment,{}
2021,1006008.3,789848.65,Postoloprty,apartment,{}
2022,1005856.05,790400.9,Postoloprty,apartment,{}
2023,1006006.12,789831.19,Postoloprty,apartment,{}
2024,1006020.17,790243.27,Postoloprty,apartment,{}
2025,1005666.4,789110.84,Postoloprty,apartment,{}
2026,1005666.4,789110.84,Postoloprty,apartment,{}
2027,1005666.4,789110.84,Postoloprty,apartment,{}
2028,1005644.25,789320.01,Postoloprty,apartment,{}
2029,1005644.25,789320.01,Postoloprty,apartment,{}
2030,1005644.25,789320.01,Postoloprty,apartment,{}
2031,1005644.25,789320.01,Postoloprty,apartment,{}
2032,1005644.25,789320.01,Postoloprty,apartment,{}
2033,1005644.25,789320.01,Postoloprty,apartment,{}
2034,1005644.25,789320.01,Postoloprty,apartment,{}
2035,1005643.68,789340.71,Postoloprty,apartment,{}
2036,1005643.68,789340.71,Postoloprty,apartment,{}
2037,1005643.68,789340.71,Postoloprty,apartment,{}
2038,1005643.68,789340.71,Postoloprty,apartment,{}
