layer,sublayer,vertex1,vertex2,probability,intensity
1,0,1269,1113,1.0,1.0
1,0,1269,1165,1.0,1.0
1,0,1269,1176,1.0,1.0
1,0,1269,1200,1.0,1.0
1,0,1269,1259,1.0,1.0
1,0,1378,1269,1.0,1.0
1,0,1434,1269,1.0,1.0
1,0,1453,1269,1.0,1.0
1,0,1269,1460,1.0,1.0
1,0,1453,1075,1.0,1.0
1,0,1453,1088,1.0,1.0
1,0,1453,1113,1.0,1.0
1,0,1453,1162,1.0,1.0
1,0,1453,1165,1.0,1.0
1,0,1453,1176,1.0,1.0
1,0,1453,1196,1.0,1.0
1,0,1453,1378,1.0,1.0
1,0,1453,1434,1.0,1.0
1,0,1453,1460,1.0,1.0
1,0,1453,1165,1.0,1.0
1,0,1075,1000,1.0,1.0
1,0,1075,1008,1.0,1.0
1,0,1075,1086,1.0,1.0
1,0,1143,1075,1.0,1.0
1,0,1075,1165,1.0,1.0
1,0,1378,1075,1.0,1.0
1,0,1434,1075,1.0,1.0
1,0,1176,1000,1.0,1.0
1,0,1176,1008,1.0,1.0
1,0,1176,1086,1.0,1.0
1,0,1176,1088,1.0,1.0
1,0,1176,1113,1.0,1.0
1,0,1176,1139,1.0,1.0
1,0,1176,1143,1.0,1.0
1,0,1176,1162,1.0,1.0
1,0,1176,1165,1.0,1.0
1,0,1176,1196,1.0,1.0
1,0,1176,1200,1.0,1.0
1,0,1176,1259,1.0,1.0
1,0,1378,1176,1.0,1.0
1,0,1434,1176,1.0,1.0
1,0,1176,1460,1.0,1.0
1,0,1113,1000,1.0,1.0
1,0,1113,1008,1.0,1.0
1,0,1113,1075,1.0,1.0
1,0,1113,1086,1.0,1.0
1,0,1113,1088,1.0,1.0
1,0,1113,1143,1.0,1.0
1,0,1113,1162,1.0,1.0
1,0,1113,1165,1.0,1.0
1,0,1113,1196,1.0,1.0
1,0,1113,1200,1.0,1.0
1,0,1113,1259,1.0,1.0
1,0,1378,1113,1.0,1.0
1,0,1434,1113,1.0,1.0
1,0,1434,1000,1.0,1.0
1,0,1434,1008,1.0,1.0
1,0,1434,1086,1.0,1.0
1,0,1434,1088,1.0,1.0
1,0,1434,1143,1.0,1.0
1,0,1434,1165,1.0,1.0
1,0,1434,1196,1.0,1.0
1,0,1434,1259,1.0,1.0
1,0,1434,1378,1.0,1.0
1,0,1434,1460,1.0,1.0
1,0,1143,1008,1.0,1.0
1,0,1143,1086,1.0,1.0
1,0,1143,1139,1.0,1.0
1,0,1143,1165,1.0,1.0
1,0,1143,1259,1.0,1.0
1,0,1143,1269,1.0,1.0
1,0,1378,1000,1.0,1.0
1,0,1378,1008,1.0,1.0
1,0,1378,1086,1.0,1.0
1,0,1378,1088,1.0,1.0
1,0,1378,1139,1.0,1.0
1,0,1378,1143,1.0,1.0
1,0,1378,1162,1.0,1.0
1,0,1378,1165,1.0,1.0
1,0,1378,1196,1.0,1.0
1,0,1378,1200,1.0,1.0
1,0,1378,1259,1.0,1.0
1,0,1378,1352,1.0,1.0
1,0,1378,1460,1.0,1.0
1,0,1088,1147,1.0,1.0
1,0,1088,1165,1.0,1.0
1,0,1088,1460,1.0,1.0
1,0,1000,1008,1.0,1.0
1,0,1000,1086,1.0,1.0
1,0,1000,1088,1.0,1.0
1,0,1000,1139,1.0,1.0
1,0,1000,1143,1.0,1.0
1,0,1000,1147,1.0,1.0
1,0,1000,1162,1.0,1.0
1,0,1000,1165,1.0,1.0
1,0,1000,1196,1.0,1.0
1,0,1000,1256,1.0,1.0
1,0,1000,1259,1.0,1.0
1,0,1000,1419,1.0,1.0
1,0,1000,1453,1.0,1.0
1,0,1000,1460,1.0,1.0
1,0,1000,1165,1.0,1.0
1,0,1420,1027,1.0,1.0
1,0,1420,1044,1.0,1.0
1,0,1420,1045,1.0,1.0
1,0,1420,1057,1.0,1.0
1,0,1420,1069,1.0,1.0
1,0,1420,1074,1.0,1.0
1,0,1420,1127,1.0,1.0
1,0,1420,1148,1.0,1.0
1,0,1420,1152,1.0,1.0
1,0,1420,1189,1.0,1.0
1,0,1420,1213,1.0,1.0
1,0,1420,1276,1.0,1.0
1,0,1420,1324,1.0,1.0
1,0,1420,1346,1.0,1.0
1,0,1420,1351,1.0,1.0
1,0,1420,1369,1.0,1.0
1,0,1420,1384,1.0,1.0
1,0,1420,1391,1.0,1.0
1,0,1420,1417,1.0,1.0
1,0,1420,1423,1.0,1.0
1,0,1276,1027,1.0,1.0
1,0,1276,1044,1.0,1.0
1,0,1276,1045,1.0,1.0
1,0,1276,1057,1.0,1.0
1,0,1276,1069,1.0,1.0
1,0,1276,1074,1.0,1.0
1,0,1276,1127,1.0,1.0
1,0,1276,1148,1.0,1.0
1,0,1276,1152,1.0,1.0
1,0,1276,1189,1.0,1.0
1,0,1276,1213,1.0,1.0
1,0,1324,1276,1.0,1.0
1,0,1276,1346,1.0,1.0
1,0,1276,1351,1.0,1.0
1,0,1276,1369,1.0,1.0
1,0,1384,1276,1.0,1.0
1,0,1276,1391,1.0,1.0
1,0,1276,1417,1.0,1.0
1,0,1276,1423,1.0,1.0
1,0,1276,1045,1.0,1.0
1,0,1276,1417,1.0,1.0
1,0,1276,1369,1.0,1.0
1,0,1027,1044,1.0,1.0
1,0,1027,1045,1.0,1.0
1,0,1057,1027,1.0,1.0
1,0,1027,1069,1.0,1.0
1,0,1027,1124,1.0,1.0
1,0,1027,1148,1.0,1.0
1,0,1027,1189,1.0,1.0
1,0,1027,1213,1.0,1.0
1,0,1027,1351,1.0,1.0
1,0,1384,1027,1.0,1.0
1,0,1027,1417,1.0,1.0
1,0,1027,1423,1.0,1.0
1,0,1384,1044,1.0,1.0
1,0,1384,1045,1.0,1.0
1,0,1384,1057,1.0,1.0
1,0,1384,1069,1.0,1.0
1,0,1384,1074,1.0,1.0
1,0,1384,1127,1.0,1.0
1,0,1384,1148,1.0,1.0
1,0,1384,1152,1.0,1.0
1,0,1384,1189,1.0,1.0
1,0,1384,1213,1.0,1.0
1,0,1384,1324,1.0,1.0
1,0,1384,1346,1.0,1.0
1,0,1384,1351,1.0,1.0
1,0,1384,1369,1.0,1.0
1,0,1384,1391,1.0,1.0
1,0,1384,1417,1.0,1.0
1,0,1384,1423,1.0,1.0
1,0,1127,1044,1.0,1.0
1,0,1127,1045,1.0,1.0
1,0,1127,1057,1.0,1.0
1,0,1127,1074,1.0,1.0
1,0,1127,1152,1.0,1.0
1,0,1127,1189,1.0,1.0
1,0,1127,1213,1.0,1.0
1,0,1324,1127,1.0,1.0
1,0,1127,1346,1.0,1.0
1,0,1127,1369,1.0,1.0
1,0,1127,1391,1.0,1.0
1,0,1127,1417,1.0,1.0
1,0,1324,1027,1.0,1.0
1,0,1324,1044,1.0,1.0
1,0,1324,1148,1.0,1.0
1,0,1324,1152,1.0,1.0
1,0,1324,1189,1.0,1.0
1,0,1324,1213,1.0,1.0
1,0,1324,1369,1.0,1.0
1,0,1324,1391,1.0,1.0
1,0,1324,1417,1.0,1.0
1,0,1324,1423,1.0,1.0
1,0,1057,1044,1.0,1.0
1,0,1057,1069,1.0,1.0
1,0,1057,1189,1.0,1.0
1,0,1057,1346,1.0,1.0
1,0,1057,1351,1.0,1.0
1,0,1057,1369,1.0,1.0
1,0,1057,1391,1.0,1.0
1,0,1057,1417,1.0,1.0
1,0,1057,1423,1.0,1.0
1,0,1148,1069,1.0,1.0
1,0,1148,1423,1.0,1.0
1,0,1268,1011,1.0,1.0
1,0,1268,1039,1.0,1.0
1,0,1268,1056,1.0,1.0
1,0,1268,1059,1.0,1.0
1,0,1268,1104,1.0,1.0
1,0,1268,1168,1.0,1.0
1,0,1268,1204,1.0,1.0
1,0,1268,1216,1.0,1.0
1,0,1268,1229,1.0,1.0
1,0,1268,1232,1.0,1.0
1,0,1268,1288,1.0,1.0
1,0,1290,1268,1.0,1.0
1,0,1268,1313,1.0,1.0
1,0,1268,1319,1.0,1.0
1,0,1268,1336,1.0,1.0
1,0,1268,1374,1.0,1.0
1,0,1268,1400,1.0,1.0
1,0,1268,1414,1.0,1.0
1,0,1268,1444,1.0,1.0
1,0,1471,1268,1.0,1.0
1,0,1313,1229,1.0,1.0
1,0,1313,1288,1.0,1.0
1,0,1313,1290,1.0,1.0
1,0,1313,1336,1.0,1.0
1,0,1471,1313,1.0,1.0
1,0,1313,1252,1.0,1.0
1,0,1444,1039,1.0,1.0
1,0,1444,1056,1.0,1.0
1,0,1444,1059,1.0,1.0
1,0,1444,1168,1.0,1.0
1,0,1444,1216,1.0,1.0
1,0,1444,1229,1.0,1.0
1,0,1444,1232,1.0,1.0
1,0,1444,1288,1.0,1.0
1,0,1444,1290,1.0,1.0
1,0,1444,1313,1.0,1.0
1,0,1444,1400,1.0,1.0
1,0,1471,1444,1.0,1.0
1,0,1414,1011,1.0,1.0
1,0,1414,1056,1.0,1.0
1,0,1414,1104,1.0,1.0
1,0,1414,1133,1.0,1.0
1,0,1414,1168,1.0,1.0
1,0,1414,1204,1.0,1.0
1,0,1414,1216,1.0,1.0
1,0,1414,1288,1.0,1.0
1,0,1414,1319,1.0,1.0
1,0,1414,1336,1.0,1.0
1,0,1414,1374,1.0,1.0
1,0,1319,1011,1.0,1.0
1,0,1319,1056,1.0,1.0
1,0,1319,1104,1.0,1.0
1,0,1319,1133,1.0,1.0
1,0,1319,1168,1.0,1.0
1,0,1319,1204,1.0,1.0
1,0,1319,1216,1.0,1.0
1,0,1319,1374,1.0,1.0
1,0,1216,1011,1.0,1.0
1,0,1216,1056,1.0,1.0
1,0,1216,1059,1.0,1.0
1,0,1216,1104,1.0,1.0
1,0,1216,1133,1.0,1.0
1,0,1216,1168,1.0,1.0
1,0,1216,1204,1.0,1.0
1,0,1229,1216,1.0,1.0
1,0,1216,1232,1.0,1.0
1,0,1216,1288,1.0,1.0
1,0,1216,1290,1.0,1.0
1,0,1216,1313,1.0,1.0
1,0,1216,1374,1.0,1.0
1,0,1216,1400,1.0,1.0
1,0,1471,1216,1.0,1.0
1,0,1290,1039,1.0,1.0
1,0,1290,1056,1.0,1.0
1,0,1290,1059,1.0,1.0
1,0,1290,1133,1.0,1.0
1,0,1290,1229,1.0,1.0
1,0,1290,1232,1.0,1.0
1,0,1290,1288,1.0,1.0
1,0,1290,1336,1.0,1.0
1,0,1290,1400,1.0,1.0
1,0,1471,1290,1.0,1.0
1,0,1056,1039,1.0,1.0
1,0,1039,1059,1.0,1.0
1,0,1039,1168,1.0,1.0
1,0,1229,1039,1.0,1.0
1,0,1039,1232,1.0,1.0
1,0,1039,1288,1.0,1.0
1,0,1039,1313,1.0,1.0
1,0,1039,1319,1.0,1.0
1,0,1039,1336,1.0,1.0
1,0,1039,1400,1.0,1.0
1,0,1039,1414,1.0,1.0
1,0,1471,1039,1.0,1.0
1,0,1471,1011,1.0,1.0
1,0,1471,1056,1.0,1.0
1,0,1471,1059,1.0,1.0
1,0,1471,1104,1.0,1.0
1,0,1471,1133,1.0,1.0
1,0,1471,1168,1.0,1.0
1,0,1471,1204,1.0,1.0
1,0,1471,1229,1.0,1.0
1,0,1471,1232,1.0,1.0
1,0,1471,1288,1.0,1.0
1,0,1471,1319,1.0,1.0
1,0,1471,1336,1.0,1.0
1,0,1471,1374,1.0,1.0
1,0,1471,1400,1.0,1.0
1,0,1471,1414,1.0,1.0
1,0,1229,1056,1.0,1.0
1,0,1229,1059,1.0,1.0
1,0,1229,1133,1.0,1.0
1,0,1229,1168,1.0,1.0
1,0,1229,1232,1.0,1.0
1,0,1229,1288,1.0,1.0
1,0,1229,1336,1.0,1.0
1,0,1229,1400,1.0,1.0
1,0,1011,1039,1.0,1.0
1,0,1056,1011,1.0,1.0
1,0,1011,1059,1.0,1.0
1,0,1011,1104,1.0,1.0
1,0,1133,1011,1.0,1.0
1,0,1168,1011,1.0,1.0
1,0,1204,1011,1.0,1.0
1,0,1011,1229,1.0,1.0
1,0,1011,1232,1.0,1.0
1,0,1011,1288,1.0,1.0
1,0,1011,1290,1.0,1.0
1,0,1011,1313,1.0,1.0
1,0,1011,1336,1.0,1.0
1,0,1011,1374,1.0,1.0
1,0,1011,1400,1.0,1.0
1,0,1011,1444,1.0,1.0
1,0,1204,1056,1.0,1.0
1,0,1204,1104,1.0,1.0
1,0,1204,1133,1.0,1.0
1,0,1204,1168,1.0,1.0
1,0,1204,1288,1.0,1.0
1,0,1204,1290,1.0,1.0
1,0,1204,1374,1.0,1.0
1,0,1204,1400,1.0,1.0
1,0,1204,1374,1.0,1.0
1,0,1168,1056,1.0,1.0
1,0,1168,1059,1.0,1.0
1,0,1168,1104,1.0,1.0
1,0,1168,1133,1.0,1.0
1,0,1168,1288,1.0,1.0
1,0,1168,1374,1.0,1.0
1,0,1133,1039,1.0,1.0
1,0,1133,1056,1.0,1.0
1,0,1133,1059,1.0,1.0
1,0,1133,1104,1.0,1.0
1,0,1133,1232,1.0,1.0
1,0,1133,1268,1.0,1.0
1,0,1133,1288,1.0,1.0
1,0,1133,1313,1.0,1.0
1,0,1133,1336,1.0,1.0
1,0,1133,1374,1.0,1.0
1,0,1133,1400,1.0,1.0
1,0,1133,1444,1.0,1.0
1,0,1056,1059,1.0,1.0
1,0,1056,1104,1.0,1.0
1,0,1056,1232,1.0,1.0
1,0,1056,1288,1.0,1.0
1,0,1056,1313,1.0,1.0
1,0,1056,1336,1.0,1.0
1,0,1056,1374,1.0,1.0
1,0,1056,1400,1.0,1.0
1,0,1363,1009,1.0,1.0
1,0,1363,1064,1.0,1.0
1,0,1363,1249,1.0,1.0
1,0,1363,1253,1.0,1.0
1,0,1363,1294,1.0,1.0
1,0,1363,1432,1.0,1.0
1,0,1447,1363,1.0,1.0
1,0,1294,1009,1.0,1.0
1,0,1294,1041,1.0,1.0
1,0,1294,1064,1.0,1.0
1,0,1294,1082,1.0,1.0
1,0,1294,1107,1.0,1.0
1,0,1294,1120,1.0,1.0
1,0,1294,1178,1.0,1.0
1,0,1294,1181,1.0,1.0
1,0,1294,1197,1.0,1.0
1,0,1294,1249,1.0,1.0
1,0,1294,1253,1.0,1.0
1,0,1364,1294,1.0,1.0
1,0,1294,1372,1.0,1.0
1,0,1294,1432,1.0,1.0
1,0,1439,1294,1.0,1.0
1,0,1447,1294,1.0,1.0
1,0,1294,1481,1.0,1.0
1,0,1485,1294,1.0,1.0
1,0,1181,1009,1.0,1.0
1,0,1181,1064,1.0,1.0
1,0,1181,1082,1.0,1.0
1,0,1181,1120,1.0,1.0
1,0,1181,1178,1.0,1.0
1,0,1181,1197,1.0,1.0
1,0,1253,1181,1.0,1.0
1,0,1364,1181,1.0,1.0
1,0,1181,1372,1.0,1.0
1,0,1447,1181,1.0,1.0
1,0,1181,1481,1.0,1.0
1,0,1485,1181,1.0,1.0
1,0,1447,1009,1.0,1.0
1,0,1447,1041,1.0,1.0
1,0,1447,1064,1.0,1.0
1,0,1447,1082,1.0,1.0
1,0,1447,1120,1.0,1.0
1,0,1447,1178,1.0,1.0
1,0,1447,1197,1.0,1.0
1,0,1447,1249,1.0,1.0
1,0,1447,1253,1.0,1.0
1,0,1447,1364,1.0,1.0
1,0,1447,1372,1.0,1.0
1,0,1447,1432,1.0,1.0
1,0,1447,1439,1.0,1.0
1,0,1447,1481,1.0,1.0
1,0,1485,1447,1.0,1.0
1,0,1447,1009,1.0,1.0
1,0,1439,1009,1.0,1.0
1,0,1439,1082,1.0,1.0
1,0,1439,1120,1.0,1.0
1,0,1439,1197,1.0,1.0
1,0,1439,1249,1.0,1.0
1,0,1439,1364,1.0,1.0
1,0,1439,1372,1.0,1.0
1,0,1439,1481,1.0,1.0
1,0,1178,1064,1.0,1.0
1,0,1178,1082,1.0,1.0
1,0,1178,1120,1.0,1.0
1,0,1253,1178,1.0,1.0
1,0,1364,1178,1.0,1.0
1,0,1178,1372,1.0,1.0
1,0,1178,1439,1.0,1.0
1,0,1178,1481,1.0,1.0
1,0,1485,1178,1.0,1.0
1,0,1082,1009,1.0,1.0
1,0,1082,1064,1.0,1.0
1,0,1120,1082,1.0,1.0
1,0,1082,1197,1.0,1.0
1,0,1249,1082,1.0,1.0
1,0,1253,1082,1.0,1.0
1,0,1082,1363,1.0,1.0
1,0,1364,1082,1.0,1.0
1,0,1082,1372,1.0,1.0
1,0,1082,1432,1.0,1.0
1,0,1082,1481,1.0,1.0
1,0,1485,1082,1.0,1.0
1,0,1253,1009,1.0,1.0
1,0,1253,1041,1.0,1.0
1,0,1253,1064,1.0,1.0
1,0,1253,1081,1.0,1.0
1,0,1253,1107,1.0,1.0
1,0,1253,1120,1.0,1.0
1,0,1253,1197,1.0,1.0
1,0,1253,1249,1.0,1.0
1,0,1364,1253,1.0,1.0
1,0,1253,1372,1.0,1.0
1,0,1253,1432,1.0,1.0
1,0,1253,1439,1.0,1.0
1,0,1253,1481,1.0,1.0
1,0,1485,1253,1.0,1.0
1,0,1041,1107,1.0,1.0
1,0,1041,1181,1.0,1.0
1,0,1041,1197,1.0,1.0
1,0,1041,1432,1.0,1.0
1,0,1041,1396,1.0,1.0
1,0,1041,1248,1.0,1.0
1,0,1041,1087,1.0,1.0
1,0,1041,1161,1.0,1.0
1,0,1041,1307,1.0,1.0
1,0,1041,1255,1.0,1.0
1,0,1249,1009,1.0,1.0
1,0,1249,1064,1.0,1.0
1,0,1249,1081,1.0,1.0
1,0,1249,1107,1.0,1.0
1,0,1249,1120,1.0,1.0
1,0,1249,1178,1.0,1.0
1,0,1249,1197,1.0,1.0
1,0,1364,1249,1.0,1.0
1,0,1249,1432,1.0,1.0
1,0,1249,1432,1.0,1.0
1,0,1249,1009,1.0,1.0
1,0,1249,1197,1.0,1.0
1,0,1064,1041,1.0,1.0
1,0,1064,1107,1.0,1.0
1,0,1120,1064,1.0,1.0
1,0,1064,1197,1.0,1.0
1,0,1364,1064,1.0,1.0
1,0,1064,1372,1.0,1.0
1,0,1064,1432,1.0,1.0
1,0,1064,1481,1.0,1.0
1,0,1485,1064,1.0,1.0
1,0,1364,1009,1.0,1.0
1,0,1364,1120,1.0,1.0
1,0,1364,1197,1.0,1.0
1,0,1364,1372,1.0,1.0
1,0,1364,1481,1.0,1.0
1,0,1485,1364,1.0,1.0
1,0,1485,1009,1.0,1.0
1,0,1485,1041,1.0,1.0
1,0,1485,1081,1.0,1.0
1,0,1485,1107,1.0,1.0
1,0,1485,1120,1.0,1.0
1,0,1485,1197,1.0,1.0
1,0,1485,1249,1.0,1.0
1,0,1485,1372,1.0,1.0
1,0,1485,1432,1.0,1.0
1,0,1485,1439,1.0,1.0
1,0,1485,1481,1.0,1.0
1,0,1120,1009,1.0,1.0
1,0,1120,1197,1.0,1.0
1,0,1396,1023,1.0,1.0
1,0,1396,1025,1.0,1.0
1,0,1396,1054,1.0,1.0
1,0,1396,1066,1.0,1.0
1,0,1396,1087,1.0,1.0
1,0,1396,1101,1.0,1.0
1,0,1396,1105,1.0,1.0
1,0,1396,1161,1.0,1.0
1,0,1396,1188,1.0,1.0
1,0,1396,1217,1.0,1.0
1,0,1396,1236,1.0,1.0
1,0,1396,1246,1.0,1.0
1,0,1396,1248,1.0,1.0
1,0,1396,1252,1.0,1.0
1,0,1396,1258,1.0,1.0
1,0,1396,1274,1.0,1.0
1,0,1396,1298,1.0,1.0
1,0,1396,1307,1.0,1.0
1,0,1396,1330,1.0,1.0
1,0,1396,1340,1.0,1.0
1,0,1396,1380,1.0,1.0
1,0,1396,1395,1.0,1.0
1,0,1476,1396,1.0,1.0
1,0,1025,1054,1.0,1.0
1,0,1066,1025,1.0,1.0
1,0,1087,1025,1.0,1.0
1,0,1101,1025,1.0,1.0
1,0,1025,1105,1.0,1.0
1,0,1161,1025,1.0,1.0
1,0,1236,1025,1.0,1.0
1,0,1025,1248,1.0,1.0
1,0,1258,1025,1.0,1.0
1,0,1298,1025,1.0,1.0
1,0,1307,1025,1.0,1.0
1,0,1025,1330,1.0,1.0
1,0,1025,1340,1.0,1.0
1,0,1025,1380,1.0,1.0
1,0,1476,1025,1.0,1.0
1,0,1395,1023,1.0,1.0
1,0,1395,1066,1.0,1.0
1,0,1395,1087,1.0,1.0
1,0,1395,1105,1.0,1.0
1,0,1395,1161,1.0,1.0
1,0,1395,1217,1.0,1.0
1,0,1395,1246,1.0,1.0
1,0,1395,1252,1.0,1.0
1,0,1395,1255,1.0,1.0
1,0,1395,1274,1.0,1.0
1,0,1395,1330,1.0,1.0
1,0,1395,1340,1.0,1.0
1,0,1476,1395,1.0,1.0
1,0,1307,1054,1.0,1.0
1,0,1307,1087,1.0,1.0
1,0,1307,1101,1.0,1.0
1,0,1307,1105,1.0,1.0
1,0,1307,1161,1.0,1.0
1,0,1307,1188,1.0,1.0
1,0,1307,1248,1.0,1.0
1,0,1340,1307,1.0,1.0
1,0,1188,1025,1.0,1.0
1,0,1188,1054,1.0,1.0
1,0,1188,1087,1.0,1.0
1,0,1188,1101,1.0,1.0
1,0,1188,1105,1.0,1.0
1,0,1236,1188,1.0,1.0
1,0,1188,1248,1.0,1.0
1,0,1188,1255,1.0,1.0
1,0,1258,1188,1.0,1.0
1,0,1298,1188,1.0,1.0
1,0,1087,1023,1.0,1.0
1,0,1087,1054,1.0,1.0
1,0,1101,1087,1.0,1.0
1,0,1087,1105,1.0,1.0
1,0,1161,1087,1.0,1.0
1,0,1087,1217,1.0,1.0
1,0,1087,1236,1.0,1.0
1,0,1087,1246,1.0,1.0
1,0,1087,1248,1.0,1.0
1,0,1087,1252,1.0,1.0
1,0,1087,1258,1.0,1.0
1,0,1298,1087,1.0,1.0
1,0,1330,1087,1.0,1.0
1,0,1340,1087,1.0,1.0
1,0,1087,1380,1.0,1.0
1,0,1476,1087,1.0,1.0
1,0,1236,1101,1.0,1.0
1,0,1248,1236,1.0,1.0
1,0,1258,1236,1.0,1.0
1,0,1298,1236,1.0,1.0
1,0,1236,1307,1.0,1.0
1,0,1248,1101,1.0,1.0
1,0,1248,1105,1.0,1.0
1,0,1248,1161,1.0,1.0
1,0,1340,1248,1.0,1.0
1,0,1476,1023,1.0,1.0
1,0,1476,1054,1.0,1.0
1,0,1476,1066,1.0,1.0
1,0,1476,1101,1.0,1.0
1,0,1476,1105,1.0,1.0
1,0,1476,1161,1.0,1.0
1,0,1476,1188,1.0,1.0
1,0,1476,1217,1.0,1.0
1,0,1476,1236,1.0,1.0
1,0,1476,1246,1.0,1.0
1,0,1476,1248,1.0,1.0
1,0,1476,1252,1.0,1.0
1,0,1476,1255,1.0,1.0
1,0,1476,1258,1.0,1.0
1,0,1476,1274,1.0,1.0
1,0,1476,1307,1.0,1.0
1,0,1476,1330,1.0,1.0
1,0,1476,1340,1.0,1.0
1,0,1476,1380,1.0,1.0
1,0,1258,1101,1.0,1.0
1,0,1298,1258,1.0,1.0
1,0,1340,1023,1.0,1.0
1,0,1340,1054,1.0,1.0
1,0,1340,1066,1.0,1.0
1,0,1340,1105,1.0,1.0
1,0,1340,1161,1.0,1.0
1,0,1340,1217,1.0,1.0
1,0,1340,1246,1.0,1.0
1,0,1340,1252,1.0,1.0
1,0,1340,1255,1.0,1.0
1,0,1340,1274,1.0,1.0
1,0,1340,1330,1.0,1.0
1,0,1340,1380,1.0,1.0
1,0,1101,1023,1.0,1.0
1,0,1101,1054,1.0,1.0
1,0,1101,1066,1.0,1.0
1,0,1101,1105,1.0,1.0
1,0,1161,1101,1.0,1.0
1,0,1101,1217,1.0,1.0
1,0,1101,1246,1.0,1.0
1,0,1101,1252,1.0,1.0
1,0,1101,1255,1.0,1.0
1,0,1101,1274,1.0,1.0
1,0,1298,1101,1.0,1.0
1,0,1101,1330,1.0,1.0
1,0,1101,1340,1.0,1.0
1,0,1101,1380,1.0,1.0
1,0,1101,1395,1.0,1.0
1,0,1161,1023,1.0,1.0
1,0,1161,1054,1.0,1.0
1,0,1161,1066,1.0,1.0
1,0,1161,1105,1.0,1.0
1,0,1161,1188,1.0,1.0
1,0,1217,1161,1.0,1.0
1,0,1161,1236,1.0,1.0
1,0,1246,1161,1.0,1.0
1,0,1161,1252,1.0,1.0
1,0,1255,1161,1.0,1.0
1,0,1161,1258,1.0,1.0
1,0,1161,1274,1.0,1.0
1,0,1161,1298,1.0,1.0
1,0,1330,1161,1.0,1.0
1,0,1161,1380,1.0,1.0
1,0,1066,1023,1.0,1.0
1,0,1066,1054,1.0,1.0
1,0,1066,1087,1.0,1.0
1,0,1105,1066,1.0,1.0
1,0,1066,1188,1.0,1.0
1,0,1217,1066,1.0,1.0
1,0,1066,1236,1.0,1.0
1,0,1066,1246,1.0,1.0
1,0,1066,1248,1.0,1.0
1,0,1066,1252,1.0,1.0
1,0,1255,1066,1.0,1.0
1,0,1066,1258,1.0,1.0
1,0,1274,1066,1.0,1.0
1,0,1066,1298,1.0,1.0
1,0,1066,1307,1.0,1.0
1,0,1330,1066,1.0,1.0
1,0,1066,1380,1.0,1.0
1,0,1255,1023,1.0,1.0
1,0,1255,1105,1.0,1.0
1,0,1255,1217,1.0,1.0
1,0,1255,1246,1.0,1.0
1,0,1255,1274,1.0,1.0
1,0,1105,1023,1.0,1.0
1,0,1105,1054,1.0,1.0
1,0,1217,1105,1.0,1.0
1,0,1246,1105,1.0,1.0
1,0,1105,1252,1.0,1.0
1,0,1330,1105,1.0,1.0
1,0,1217,1023,1.0,1.0
1,0,1217,1054,1.0,1.0
1,0,1246,1217,1.0,1.0
1,0,1023,1025,1.0,1.0
1,0,1023,1054,1.0,1.0
1,0,1023,1188,1.0,1.0
1,0,1023,1246,1.0,1.0
1,0,1023,1252,1.0,1.0
1,0,1023,1274,1.0,1.0
1,0,1330,1023,1.0,1.0
1,0,1023,1380,1.0,1.0
1,0,1330,1054,1.0,1.0
1,0,1330,1217,1.0,1.0
1,0,1330,1246,1.0,1.0
1,0,1330,1252,1.0,1.0
1,0,1330,1255,1.0,1.0
1,0,1330,1274,1.0,1.0
1,0,1330,1307,1.0,1.0
1,0,1330,1380,1.0,1.0
1,0,1360,1002,1.0,1.0
1,0,1360,1021,1.0,1.0
1,0,1360,1033,1.0,1.0
1,0,1360,1043,1.0,1.0
1,0,1360,1052,1.0,1.0
1,0,1360,1076,1.0,1.0
1,0,1360,1079,1.0,1.0
1,0,1360,1110,1.0,1.0
1,0,1360,1125,1.0,1.0
1,0,1360,1167,1.0,1.0
1,0,1360,1177,1.0,1.0
1,0,1360,1192,1.0,1.0
1,0,1360,1206,1.0,1.0
1,0,1360,1243,1.0,1.0
1,0,1360,1277,1.0,1.0
1,0,1360,1279,1.0,1.0
1,0,1360,1286,1.0,1.0
1,0,1360,1317,1.0,1.0
1,0,1360,1318,1.0,1.0
1,0,1360,1332,1.0,1.0
1,0,1360,1341,1.0,1.0
1,0,1360,1362,1.0,1.0
1,0,1418,1360,1.0,1.0
1,0,1427,1360,1.0,1.0
1,0,1452,1360,1.0,1.0
1,0,1456,1360,1.0,1.0
1,0,1452,1002,1.0,1.0
1,0,1452,1021,1.0,1.0
1,0,1452,1033,1.0,1.0
1,0,1452,1043,1.0,1.0
1,0,1452,1052,1.0,1.0
1,0,1452,1076,1.0,1.0
1,0,1452,1079,1.0,1.0
1,0,1452,1110,1.0,1.0
1,0,1452,1125,1.0,1.0
1,0,1452,1167,1.0,1.0
1,0,1452,1177,1.0,1.0
1,0,1452,1192,1.0,1.0
1,0,1452,1206,1.0,1.0
1,0,1452,1243,1.0,1.0
1,0,1452,1277,1.0,1.0
1,0,1452,1279,1.0,1.0
1,0,1452,1286,1.0,1.0
1,0,1452,1317,1.0,1.0
1,0,1452,1318,1.0,1.0
1,0,1452,1332,1.0,1.0
1,0,1452,1362,1.0,1.0
1,0,1452,1418,1.0,1.0
1,0,1452,1427,1.0,1.0
1,0,1456,1452,1.0,1.0
1,0,1452,1286,1.0,1.0
1,0,1452,1043,1.0,1.0
